"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38"
0,2.68968997627459,0.642824316000708,0.61487543269633,70.6942204630766,125.953077769623,47.3618697987474,133.96778256076,1096.8581684605,1071.68676833956,1312.9876176169,999.829108011947,1444.00511063598,1294.86320074738,1802.80307575771,1145.76128932669,1634.4594827866,1653.16609445524,2037.14101721847,1341.83323752105,1338.98480637489,1239.46356703648,1440.23871327167,1254.00043826285,1787.87842621979,1985.17006238684,2333.79536873963,1811.77235656664,2000.72406883681,2390.33097479063,2800.38546808493,2030.52683241971,2192.16807357434,2453.53899018671,2094.38015734816,2038.59679939713,2228.22137717144,1996.06114675544
2.68968997627459,0,1.21914956482893,0.317088227623668,1.21914956482893,76.5954654003713,2.69786109036291,82.5896952374,1121.01296371849,1203.43401967097,1250.92129407849,1103.90053667971,1337.34707709878,1373.41772127948,1696.14504222052,1250.75607864191,1656.15332124192,1710.86135938577,1930.48298368128,1301.23611736365,1345.76804224311,1234.5550705033,1435.3302167385,1260.78367413106,1845.12662884143,2112.96818561468,2390.54368371781,1939.57047979447,1897.80344665706,2287.41035261089,2686.92160955622,1920.06132206602,2078.70421504563,2340.075131658,1980.91629881946,1925.13294086842,2114.75751864274,1882.59728822673
0.642824316000708,1.21914956482893,0,7.80577467854862,22.2493877218306,176.542485261965,117.568920234406,129.186301395453,1135.00216948421,1144.74698519598,1271.11019779839,1018.59506280967,1357.53598081869,1355.72161474319,1716.33394594043,1186.22440670808,1602.93242407017,1666.93026137357,1950.67188740118,1321.42502108356,1262.58023438506,1163.05899504664,1363.83414128184,1177.59586627301,1773.63055338476,1998.93422930517,2347.55953565796,1825.53652348497,1936.17801353738,2325.78491949121,2735.83941278551,1965.98077712029,2127.62201827492,2388.99293488729,2029.83410204874,1974.05074409771,2163.67532187202,1931.51509145601
0.61487543269633,0.317088227623668,7.80577467854862,0,9.65444749680481,221.797716811694,56.1984952999127,83.7409868103111,1221.04552429918,1271.25109890395,1350.95385465918,1237.09703351966,1437.37963767948,1482.22572845117,1796.17760280121,1325.83876854874,1711.52218687261,1810.89391996647,2030.51554426197,1401.26867794434,1400.20513959796,1288.99216785816,1489.76731409336,1315.22077148592,1899.56372619628,2188.05087552151,2536.6761818743,2014.6531697013,1965.62052589004,2355.22743184387,2754.7386887892,1987.878401299,2146.52129427861,2407.89221089098,2048.73337805244,1992.9500201014,2182.57459787572,1950.41436745971
70.6942204630766,1.21914956482893,22.2493877218306,9.65444749680481,0,149.006766613106,0.579595694754737,14.1575057400205,1089.25466251163,1292.65444165666,1219.16299287162,1105.30617173211,1305.58877589192,1481.60398987298,1664.38674101366,1332.28820988552,1624.39502003505,1679.10305817891,1898.72468247441,1269.47781615679,1355.34288698974,1393.12829421434,1472.69722005295,1304.94019568526,2025.68746084014,2235.08379734562,2532.39670031691,1979.62548306771,1899.58757752081,2289.19448347464,2688.70574041998,1921.84545292977,2080.48834590939,2341.85926252176,1982.70042968321,1926.91707173217,2116.54164950649,1884.38141909048
125.953077769623,76.5954654003713,176.542485261965,221.797716811694,149.006766613106,0,1.38648381882506,11.2486495770955,933.042615557875,1136.44239470291,1062.95094591787,949.094124778356,1149.37672893817,1292.05225517198,1508.1746940599,1179.06407565679,1468.1829730813,1522.89101122516,1742.51263552066,1113.26576920304,1199.13084003599,1236.91624726059,1316.4851730992,1148.72814873151,1951.70357605799,2078.87175039187,2376.18465336316,1823.41343611396,1989.14064814457,2378.7475540984,2778.25881104374,2011.39852355353,2170.04141653314,2431.41233314552,2039.72160322987,1983.93824527883,2173.56282305315,1941.40259263714
47.3618697987474,2.69786109036291,117.568920234406,56.1984952999127,0.579595694754737,1.38648381882506,0,165.330136675268,871.786072781219,1075.18585192625,1001.69440314121,887.837582001699,1088.12018616151,1436.89148074344,1446.91815128325,1117.80753288014,1406.92643030465,1461.6344684485,1681.256092744,1052.00922642638,1137.87429725933,1175.65970448393,1255.22863032255,1087.47160595485,1902.79361377865,2017.61520761522,2314.9281105865,1762.1568933373,1961.16719205889,2350.77409801272,2750.28535495805,1983.42506746785,2142.06796044746,2403.43887705984,2011.74814714418,1955.96478919315,2145.58936696746,1913.42913655146
133.96778256076,82.5896952374,129.186301395453,83.7409868103111,14.1575057400205,11.2486495770955,165.330136675268,0,1025.75009367879,1229.14987282383,1155.65842403879,1041.80160289927,1242.08420705909,1540.71683454677,1600.88217218082,1271.77155377771,1560.89045120222,1615.59848934608,1835.22011364158,1205.97324732395,1291.83831815691,1329.62372538151,1409.19265122012,1241.43562685243,2056.75763467623,2171.57922851279,2468.89213148408,1916.12091423488,2116.18341256383,2505.79031851766,2905.301575463,2138.44128797279,2297.08418095241,2558.45509756478,2166.76436764913,2110.98100969809,2300.60558747241,2068.4453570564
1096.8581684605,1121.01296371849,1135.00216948421,1221.04552429918,1089.25466251163,933.042615557875,871.786072781219,1025.75009367879,0,178.508547643373,33.8751116383395,20.0724022546805,137.206908399106,559.054031232584,326.434530145637,179.969888475948,228.263192890473,281.335209563064,561.353659212031,49.1778633636678,304.653152505243,335.853529504053,375.398637496564,254.25046120076,563.415689221688,586.556218206925,1058.985210046,461.446424591552,1300.14899356282,1689.75589951665,1679.28018363655,1364.18152748954,1425.51608848064,1512.21920505252,1962.04722503301,2197.21238303371,2219.40019908384,2021.4156912259
1071.68676833956,1203.43401967097,1144.74698519598,1271.25109890395,1292.65444165666,1136.44239470291,1075.18585192625,1229.14987282383,178.508547643373,0,155.145261345961,15.3738527625942,158.574431345351,281.002733280376,227.228633429754,2.34980186468388,417.482020817128,220.07660034587,347.839835401587,214.155709636068,398.321786223091,388.261210183179,467.830136021792,347.919094918608,605.143200748095,712.4496860816,981.907972233838,579.515040004374,1273.18296147482,1662.78986742864,1595.20085336776,1336.65223358741,1341.43675821184,1428.13987478373,1821.6774121594,2037.84842720494,2079.03038621023,1862.05173539712
