"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46"
"21",1906.44058472259,3371.5980908434,4591.39056878131,1343.25433424674,3920.84722356959,2906.27771839363,3766.84413777766,3182.21295249785,3133.40855640849,4728.02988052322,3414.07411104141,3564.94393168298,3376.273710863,3953.24554480879,4031.45151582452,3863.73635294682,3240.8685803739,3606.99041134898,3880.34340003362,3674.877827162,0,5344.92754220202,2760.64838926264,4881.63816357823,3389.52504990819,4754.56824516222,6545.61288203265,5655.11362349438,5947.99065635066,5780.15815784408,6213.31135044943,5812.28425520001,6296.12048224426,5565.71174766661,4517.47859860273,1849.28817107457,1145.99309077356,2813.12082817459,4017.79629823224,3655.63073354482,5869.93018122538,5396.13350828196,6052.76289881054,4552.61150785939,6091.50507736439,4854.29895903286
"22",2247.71836572877,5952.92543615838,4093.6628439788,5107.44924267865,3843.54720128782,4817.34885651089,4249.81252749867,4733.905463888,6361.11052686614,7383.50520471935,6118.16811085757,6790.55053088954,4170.24726755998,5320.42147267635,4909.33966858523,5148.77415865751,2293.94562047988,3727.00681056885,3982.50553653179,3169.82692177287,5344.92754220202,0,5587.9731836194,777.149334382602,3011.73757823708,1994.10351029215,5505.04394178126,3568.02825282824,2335.81762373491,5143.95621250643,2973.16000975138,2195.66419876458,3659.29369062888,2029.10270468722,989.661522692031,5908.71252133745,4983.13299222395,4150.65482803999,1275.54118027491,6248.30658202745,7061.71615732137,3306.9424453983,4398.22334572323,5860.70171575805,7312.8960996256,4700.91637916553
"23",1610.10011964424,4294.80271053097,4728.12256298591,2452.60903534029,4318.08165839523,3871.38529406618,4369.91655647546,4131.99615225473,4012.61612606563,5311.80148882106,4193.17229469016,4619.60293224443,3920.07657447008,4610.1447514746,4583.49374112414,4529.49756524805,2899.45937346856,3837.99842592514,4159.12279325311,3603.08613756638,2760.64838926264,5587.9731836194,0,6085.12466823976,1704.77640990326,4430.05886384491,7233.52815559974,5875.10262428686,5921.73945653137,6986.1243507214,5038.53319352134,5739.71700781165,6826.20086658508,4346.11249273624,3000.57070699835,2944.28593410939,2102.03396882399,1112.50324950954,2578.53151943574,4796.92073016363,7125.22674972714,5403.03782733608,6422.40929475538,5624.27948242797,7418.5046939128,5667.07147740583
"24",2064.52271065438,5687.43190181898,4112.20638822315,4604.92335136193,3880.87937841292,4772.11503468237,4292.9827502675,4746.16819836929,5990.59670579054,7067.40645016966,5844.57406249101,6509.98237903024,4108.8659285906,5212.0371647299,4841.06181219971,5054.19005498084,2279.62769606368,3667.43378274716,3980.50134479337,3156.03794164266,4881.63816357823,777.149334382602,6085.12466823976,0,4066.26313516576,2238.82945941694,3250.78130022634,2758.99959941394,3929.61401564335,2424.22578257502,3139.70778386692,2485.8360862539,3079.08159388704,2406.27457699317,1519.24132429455,6533.74925179599,5521.83090460859,5253.51129962855,1854.66679817811,7007.46541767305,7839.97865506466,3996.5204576101,5166.0206009836,6574.7750594903,8069.58598690871,5454.15312268011
"25",3128.24078142133,4874.73624089149,5337.88019843926,3108.63690470121,4927.9633696897,4422.80426640558,5024.57529459637,4646.48926640362,4601.00608432567,5934.51142886213,4806.23270113832,5272.05463711763,4682.05699951472,5308.70486976717,5331.57355529372,5232.74461075075,3871.90560770383,4650.46263329371,4990.46359493748,4439.0484809196,3389.52504990819,3011.73757823708,1704.77640990326,4066.26313516576,0,4429.45596550359,4916.41717939878,3764.93356352078,4577.64260351912,4764.05873017813,4258.70883588824,4369.64593068295,4607.33873213406,3364.93845288115,1814.6079888008,6348.65676011627,5205.25774708812,2178.28587829197,1703.3181531131,7420.1838634248,8300.19646991961,4490.65555981458,5757.60135980354,7134.01348829445,8463.42129306825,6054.72574358504
"26",3941.67427486033,6050.73706598257,4606.64190882393,4792.9168282972,4729.75539408716,5035.88954887789,4765.28840561364,5039.83195382123,6394.85368435028,6880.12634570286,6605.41895060149,6295.4375504381,4867.69250809742,5970.66335151377,5408.93637232301,5772.24293698115,2277.74871160306,4387.45917966681,4447.26012995575,3780.28325617467,4754.56824516222,1994.10351029215,4430.05886384491,2238.82945941694,4429.45596550359,0,1224.7027497468,1249.03797461751,1001.87596037338,1449.76873188008,1291.24911058602,1463.68967531992,1247.78205821134,1590.97687514658,2147.68252225585,5834.73514683021,4925.07145167684,4443.10673083305,2619.08600693931,6682.5124880001,7830.3189012787,4339.52152058581,5459.77836514823,6538.84004025418,8108.14018747705,5548.89906503304
"27",3942.11115533315,6965.53348014065,4810.8372694214,6344.41374646399,4504.47360059061,5329.84380594161,4805.04561810368,5267.91920967197,7390.57020316955,8348.66460896933,6953.06019625678,7893.94869686605,4739.48304954452,5920.85784478963,5417.64280911787,5727.10950632318,2375.48789633022,4283.30255112737,4459.62655488266,3692.26286150116,6545.61288203265,5505.04394178126,7233.52815559974,3250.78130022634,4916.41717939878,1224.7027497468,0,1389.29209915945,696.720515129143,787.075694830498,867.089165738634,657.135824563453,593.195158114086,866.794492736886,1679.99074163076,7339.4927573983,6561.20161868004,5792.78843988767,2413.46609767372,7055.58054314921,7713.94456841304,3780.07676424363,4841.4056582417,6445.11485758678,7877.49825675626,5162.17294668397
"28",3141.86528213056,6046.81566013868,4126.05807311792,5460.15515063655,3882.06280916423,4701.93302543101,4211.51487703237,4593.19567828807,6552.24232563912,7494.39627321775,6193.88289385714,6965.36176031592,4197.77948442731,5323.00315922569,4876.95663744094,5135.92783029862,2091.12542140145,3744.52728318791,3965.93087048578,3140.67443429315,5655.11362349438,3568.02825282824,5875.10262428686,2758.99959941394,3764.93356352078,1249.03797461751,1389.29209915945,0,1590.47408092195,312.919848678209,1480.8931440935,874.427204458362,1311.84840578654,959.389966770395,1132.24641916961,6470.81696838308,5569.29067145792,4771.00045522015,1770.77474664542,6545.84516753571,7335.23740763561,3416.4055830522,4495.37125222225,6062.54087572887,7586.05763124292,4847.57215284259
"29",4335.40435514439,6500.77030959484,4463.41665175173,6024.05595450698,4198.51712447989,4930.11922885693,4485.07309005107,4851.03116030721,7016.59595988753,7874.52863132149,6557.18444977613,7424.93850014519,4477.39018971439,5618.20241719329,5123.02982028073,5411.5390791782,2066.86346209586,4023.63447812944,4197.90883943145,3419.32077218933,5947.99065635066,2335.81762373491,5921.73945653137,3929.61401564335,4577.64260351912,1001.87596037338,696.720515129143,1590.47408092195,0,1111.57421767803,958.991906918604,1028.44909029685,857.774327188103,1155.38167984409,1872.26021213016,6726.68046063834,5778.53235984536,5171.68475983238,2515.5880858884,7024.00003748168,7865.24691662622,3995.24031658786,5072.71289090922,6552.64056900311,8034.04714986709,5359.14741394177
"30",3217.55840417587,6185.24004056604,4222.17392598434,5558.84717963898,3957.62175226115,4789.7257663765,4294.86750875981,4692.97925727187,6637.13645956859,7604.23789674961,6314.14881136664,7085.05773502145,4281.71909732733,5413.89727104935,4967.82811920233,5232.04961919753,2244.12200208219,3827.76347311068,4044.35630911018,3236.81743351524,5780.15815784408,5143.95621250643,6986.1243507214,2424.22578257502,4764.05873017813,1449.76873188008,787.075694830498,312.919848678209,1111.57421767803,0,1333.79179527457,742.786838676204,1135.56564185763,890.116558542772,1501.2657206446,7318.88063661879,6480.48523002694,5626.4556583132,2257.29834018521,6993.45848527242,7664.49167449168,3702.34114386892,4773.10131333164,6442.65634917242,7868.73510320233,5139.16412941347
"31",3996.07213475095,7234.60804156551,5500.53998401367,5797.43357712932,5089.05094723325,5938.72031798767,5223.2295760516,5915.71513648883,7277.64492494274,8482.99152908321,7221.74307757063,7938.50963704532,5161.36681397147,6409.88426827734,5962.6154848992,6256.22699778342,2597.04503900094,4583.80142722389,4703.2326154548,4026.17193924789,6213.31135044943,2973.16000975138,5038.53319352134,3139.70778386692,4258.70883588824,1291.24911058602,867.089165738634,1480.8931440935,958.991906918604,1333.79179527457,0,1546.15947830216,554.608488191882,683.133848881797,2731.25328270568,7864.88840324676,7472.73292402509,5428.10375270251,4665.68144362895,6595.94852326664,7259.94593097699,3835.02131881324,4741.55957305431,6075.45856318124,7515.7897252372,4766.50960449207
"32",3389.42537630528,6623.79112479715,4663.32061477211,5529.22436634331,4366.92436555919,5152.67963597466,4616.80137909017,5084.63376726918,6768.30953724042,7873.54331875704,6515.57301926817,7353.65257914341,4582.4138169711,5747.98506120581,5312.2196810394,5558.12229676165,2513.30241439844,4116.54381307999,4305.21800929802,3545.53996560578,5812.28425520001,2195.66419876458,5739.71700781165,2485.8360862539,4369.64593068295,1463.68967531992,657.135824563453,874.427204458362,1028.44909029685,742.786838676204,1546.15947830216,0,770.457888617776,382.430696573752,1388.29196965612,7334.94417777555,6637.71924036016,5619.82830692672,2900.16850601122,6631.92137247211,7226.95094980681,3348.4653672318,4391.24335273627,6002.36297875944,7487.57869437998,4623.7010190625
"33",3846.37446968822,6914.8350113894,4828.68561752213,6108.38738722133,4510.71331520775,5363.64394740806,4833.23597790843,5307.00049186811,7275.65556684322,8333.99165600178,6916.74289826899,7858.88203275178,4763.78548127364,5939.36022121062,5453.34066154541,5746.99973379511,2479.19701263196,4325.81309071667,4486.44055573345,3741.75900180555,6296.12048224426,3659.29369062888,6826.20086658508,3079.08159388704,4607.33873213406,1247.78205821134,593.195158114086,1311.84840578654,857.774327188103,1135.56564185763,554.608488191882,770.457888617776,0,747.231766645222,2255.97003530989,7312.80451096738,6478.69593437125,5540.22422185205,2870.38201874561,6883.39608953273,7627.90727071713,3867.67232629395,4893.25754767009,6408.62184281427,7898.71088066256,5094.03602558368
"34",3491.26928239142,6690.56794704826,5175.47354109676,5213.85754113923,4779.53789899386,5523.44570724031,4913.63401469728,5478.435177801,6690.07986697347,7936.11406476195,6669.73190170608,7352.94050393831,4936.33029508823,6115.43206401549,5736.27982281774,5964.25204904747,2638.81455067177,4355.42924353319,4508.74767254962,3795.47566667553,5565.71174766661,2029.10270468722,4346.11249273624,2406.27457699317,3364.93845288115,1590.97687514658,866.794492736886,959.389966770395,1155.38167984409,890.116558542772,683.133848881797,382.430696573752,747.231766645222,0,2589.08463282727,8060.60866181999,7663.20588887333,4798.33114147608,4782.01077116882,6824.09085911466,7425.65439136866,3960.48126396239,4857.03555997795,6246.4853939876,7722.96221301326,4915.10412980569
"35",2929.57769756282,6061.87539793858,5150.67776610266,4476.97560608895,4757.32185959514,5046.53009216102,4777.42682823415,5019.83030111465,5338.29322275895,6750.60322187091,5800.07367787097,6108.97336097632,4863.94009516003,5731.87604401739,5608.52663809036,5619.06376827085,2692.41403018309,4509.99348775722,4660.25059913485,4020.6665571026,4517.47859860273,989.661522692031,3000.57070699835,1519.24132429455,1814.6079888008,2147.68252225585,1679.99074163076,1132.24641916961,1872.26021213016,1501.2657206446,2731.25328270568,1388.29196965612,2255.97003530989,2589.08463282727,0,6416.90913387313,6464.13522299772,3555.77363199222,1969.02008499139,4607.10843322873,5348.84090359895,2130.67377475536,3026.36629940297,4128.43326623401,5628.30521519512,3007.68327165421
"36",2938.15770311788,3425.7546491436,3358.58917343667,2342.84125449503,2737.0056149952,2101.84166029923,2439.02209870414,2228.69971162146,1240.65733363828,2234.06149618424,1964.60112221851,1470.25313534175,2214.46676573375,2679.69951603904,2852.79091874394,2633.80958628059,3304.9695653068,2878.32224060305,2891.73735870389,3014.89898559949,1849.28817107457,5908.71252133745,2944.28593410939,6533.74925179599,6348.65676011627,5834.73514683021,7339.4927573983,6470.81696838308,6726.68046063834,7318.88063661879,7864.88840324676,7334.94417777555,7312.80451096738,8060.60866181999,6416.90913387313,0,1565.25273944992,4581.63144098835,6061.23811423467,2084.52719837922,4618.74614214862,4521.87451388058,4916.25948789542,3130.56292702192,4860.49676852909,3312.32199485167
"37",2234.82160307802,3082.26564877903,3387.53446510809,1696.42177037796,2814.01632122956,2147.018814131,2617.96681507243,2272.83695234309,1777.86315147971,3439.8110368191,2394.30417013504,2544.64360218758,2573.83714137772,3095.4729062394,3211.10863474274,3007.28829834633,3137.34741065304,3059.87802044609,3167.6084954443,3124.07905163295,1145.99309077356,4983.13299222395,2102.03396882399,5521.83090460859,5205.25774708812,4925.07145167684,6561.20161868004,5569.29067145792,5778.53235984536,6480.48523002694,7472.73292402509,6637.71924036016,6478.69593437125,7663.20588887333,6464.13522299772,1565.25273944992,0,3300.8735448868,4889.26668836157,3131.19295722659,5542.81316191648,5577.11020059433,6032.55182806064,4164.65923320622,5760.5529411751,4480.01896556911
