"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46"
"11",582.555544585203,84.8263670740991,167.682705981138,326.761640770982,207.575657975886,221.755237782142,92.3183325801977,142.713014400526,14.2857341987272,0.283978613494289,0,162.994080253707,24.0204918488632,192.961207972324,199.093507327569,23.5600951499265,186.207020987504,167.882250786678,263.153543014601,193.923823523791,256.894453235632,822.879006700713,281.579082980601,784.900119762688,362.871813038518,725.165557879743,1405.38711034962,883.628459208405,824.527996528999,1014.49658152096,1351.31097144725,1009.38127342142,1197.21009320211,1060.15800355181,623.049360987169,180.511241676667,255.786728553187,283.11349909409,488.124070002419,411.056290340458,952.611539902828,919.348700496031,1021.24130188384,671.454516122693,1203.00143339677,691.754173253136
"12",357.09371069328,161.749548600024,285.462700650849,123.274876543489,253.490931529203,242.774526074113,234.727300858015,207.705168698971,3.36717498857514,90.9861809600778,162.994080253707,0,229.330393930241,259.970364479229,400.651805505443,280.877470000702,405.39149463998,395.419808628705,393.164216353417,495.574214248556,147.599324874663,691.819049065269,378.834505100969,518.132568601251,473.00832959482,701.83155961966,1211.51057300731,777.382820733054,844.61810295229,858.136400717464,1095.9855706097,921.143886949671,1194.02971484017,1074.73480230468,933.72028679766,175.968897107739,112.838477208274,347.798358356558,648.591122725604,504.226893866499,742.709423503275,746.361933711464,1042.40701923729,571.384654254656,976.390381018806,552.411439223641
"13",819.199375034004,269.088256519401,242.637395313439,545.311988382429,365.416790456184,85.7715592374155,273.278917342215,207.841307860022,91.3149984546445,95.6758421854597,24.0204918488632,229.330393930241,0,57.383093290246,0.285123688548701,11.7110363186944,428.54060674136,116.769893306164,20.542783742116,49.0359535427683,521.764209589518,638.985000394895,542.718088573707,886.029145859041,627.205183291953,506.855148328013,881.466511708462,689.90595265823,641.834438735408,774.249802582239,1009.12455282741,839.277764727289,922.378204900453,681.49381563916,1055.04610218383,360.503173636608,388.839884648184,604.621961000224,808.124747037761,584.855159793247,968.337401078946,1007.5066429498,1201.21492941525,713.420819421488,1287.06534107151,748.804127106828
"14",891.368619611316,299.19497273471,387.118019756318,422.849035099934,522.409087996311,282.391828346974,372.039237061756,391.749056015897,282.498893749684,145.208864608616,192.961207972324,259.970364479229,57.383093290246,0,0.311500769868185,1.68358749428757,506.564807095063,278.491698009352,251.064866865903,152.739014975583,411.463469829579,682.096626864751,468.766349496974,980.825327708075,598.963461571674,532.923961126792,934.94646923846,742.376161230361,785.639006950368,827.729760112238,1122.98791334721,902.669617630871,975.858162430451,745.562679656007,834.692919204137,424.780572988285,496.297556624945,462.202579165544,682.629840918754,698.177976770298,1216.18493012445,1114.09810747714,1253.44835376857,925.528393531523,1472.56189882026,894.571816048558
"15",778.988431715776,369.602602214614,343.151741008652,583.169534567965,255.673948137445,218.165418134268,172.892335279674,308.355653555234,245.517387106591,256.24293042365,199.093507327569,400.651805505443,0.285123688548701,0.311500769868185,0,147.398875172291,424.785838167142,168.450680106395,191.295604445018,103.06573991685,603.612787291218,649.211688999964,620.981266315844,937.263311728443,705.468361034089,406.296078365867,900.314002748051,603.103491721436,691.500419978142,692.032009645236,967.465080366095,789.378123071677,941.225695940043,691.720504244229,1065.2727907889,443.214689458728,452.273448450076,649.526822222643,873.824632964681,862.986441676285,1440.19477921401,1081.21316961235,1387.18056368191,991.552101304526,1566.65571518266,959.287633951548
"16",914.894450637169,190.687343382393,295.020744152421,547.17044123398,399.638008512595,208.781528300789,274.394981890891,291.170960522273,151.544720955232,126.120995776144,23.5600951499265,280.877470000702,11.7110363186944,1.68358749428757,147.398875172291,0,362.604129996103,228.317175086343,144.886546618871,123.401493669026,479.113119521315,584.452371693886,547.753194640109,821.960975388338,702.460854201271,410.089827834046,820.170578547293,718.367612300875,644.677202074783,712.95386942107,982.026108471628,761.707812755286,852.451240607788,647.918424485142,1000.51347348282,365.947478732386,428.058846489979,595.165180317475,815.592442070685,789.745118378627,1247.78566531678,1016.45385230627,1345.30015235268,1084.16294243019,1449.10709954616,1007.26793610762
"17",245.745409703201,307.271142296578,94.6318320954036,582.08956434129,162.399627799151,198.757751564255,110.786765802827,223.959441501903,293.915076582826,264.226508975869,186.207020987504,405.39149463998,428.54060674136,506.564807095063,424.785838167142,362.604129996103,0,494.001713903746,273.989610980831,112.579740593234,477.340900299756,504.06972216297,460.878900857878,442.530779559628,727.250387609744,311.963748826595,316.34363356809,299.22674627908,144.78782770635,380.587097889121,416.010642440901,354.77341114651,326.819036588552,495.265668209768,713.209325087168,571.374040161533,538.149219581039,538.337173524574,726.004302265736,902.327566379688,1386.24962242522,1033.8306586853,1236.79235841949,1030.89322600793,1447.53384247838,1066.27653369327
"18",411.154594980686,253.709215724478,262.32623017023,553.600888155235,189.140678717732,150.078155214387,119.985401945087,249.66015175298,252.840813838707,328.744175647111,167.882250786678,395.419808628705,116.769893306164,278.491698009352,168.450680106395,228.317175086343,494.001713903746,0,17.0477410774002,18.6410776476195,514.571557668275,616.349864472147,494.191431582982,557.35810799739,642.005238732465,292.104807422539,545.670678656324,404.857564150549,405.524504990938,484.305366505132,612.988871720536,507.419827093103,624.250417721847,575.829509778774,925.395531718305,387.732833479094,199.299668901025,514.401007004627,732.38960006858,721.298806713744,1298.09551143058,1195.80553556164,1477.20429878613,1055.21984640065,1499.41694565995,944.158800024064
"19",745.71649329795,343.238054396494,466.295822698466,659.994296964733,318.076672123205,220.434606309302,189.262494972679,345.407880845523,232.254247436817,341.065121640892,263.153543014601,393.164216353417,20.542783742116,251.064866865903,191.295604445018,144.886546618871,273.989610980831,17.0477410774002,0,156.119725829238,581.076802560961,842.394223628071,710.308368935971,784.305882057936,829.76884348663,435.439984422025,788.588661542372,550.710345366689,621.17148756671,624.044273896046,852.731223674618,727.304680860273,839.144925640787,742.372229639451,1125.40290877399,425.789270459199,292.291477759263,611.02294042055,904.080248637154,718.264898251361,1186.66363817488,1220.47167393817,1338.29557873125,846.830557879601,1409.55595134432,882.213865564941
"20",409.519268615009,280.326872065921,198.119620565118,650.861237200675,204.557997957202,147.158990644108,145.998281183668,257.407039934661,357.92286274385,238.521076525397,193.923823523791,495.574214248556,49.0359535427683,152.739014975583,103.06573991685,123.401493669026,112.579740593234,18.6410776476195,156.119725829238,0,526.958805326887,479.103990051746,492.556105217305,517.267664290025,751.523062893514,322.469511063315,558.78668322025,307.178004947316,380.063998365556,427.308287163972,681.728890022647,515.346013451935,649.462059149581,535.437675194102,872.173772051301,413.623002837338,225.895261813118,512.76568063895,744.776847727192,935.916493505622,1314.39549423664,1165.59482004317,1463.39267590587,1147.9056784491,1375.6797142898,1033.45115046776
"21",69.1301763674053,207.248455130459,623.136283428822,0.961538415867838,360.251676880938,286.630506372713,348.727490615597,361.205906340156,192.807396610574,480.184107121657,256.894453235632,147.599324874663,521.764209589518,411.463469829579,603.612787291218,479.113119521315,477.340900299756,514.571557668275,581.076802560961,526.958805326887,0,419.024096441999,34.1909849675177,140.215515993874,63.5787040144981,260.084165159438,620.795047581996,507.378946270657,496.025138892372,579.102575574052,622.011524235739,651.140012487275,593.496474717631,498.808415213489,458.029568109344,257.674049246706,92.5839032988735,96.2536711711561,247.88750795914,538.274811054361,1001.49862114115,865.538150138427,1141.60280890264,751.448561703129,1062.78284119432,778.33004832483
"22",202.440919297033,658.959612102999,338.562321760815,280.021747237699,429.74867350159,488.459136283201,451.225815165283,396.91943170843,729.372775182987,1147.32104870566,822.879006700713,691.819049065269,638.985000394895,682.096626864751,649.211688999964,584.452371693886,504.06972216297,616.349864472147,842.394223628071,479.103990051746,419.024096441999,0,303.372097021296,2.07242844498061,62.7259616135913,317.992231114032,242.620436053758,194.187640492368,134.597358935539,180.044419177127,435.79762809133,398.538713660086,212.672574740621,347.025587889642,226.333574000765,760.730004683612,433.295047689383,295.960474981985,25.4286391208303,1139.18379211249,1117.64867811346,588.924750098574,679.172757335889,1004.55310920542,1103.59249901758,732.101449012962
"23",73.7996397434459,249.188393995674,455.698671820925,142.057964793352,675.759305907253,338.983798194189,577.683347975354,589.905899775416,285.383392551475,637.680536161943,281.579082980601,378.834505100969,542.718088573707,468.766349496974,620.981266315844,547.753194640109,460.878900857878,494.191431582982,710.308368935971,492.556105217305,34.1909849675177,303.372097021296,0,345.687038130063,164.55994379705,462.877634218384,638.418607892747,732.177323761978,567.364279067247,529.066800244708,724.365795851293,691.070825277865,611.702719878386,517.014660374244,377.595380661246,424.2646481076,147.571295620551,16.6166562364448,204.423972184363,875.702319185885,985.158838884162,879.862353344574,960.780701176396,1019.12036358744,1221.52748902665,1207.39599624594
"24",151.626675966634,457.429798577914,370.257359674507,146.852944295038,458.433153456621,607.460416729118,477.225899672112,466.605713044505,493.598049730581,963.453636505079,784.900119762688,518.132568601251,886.029145859041,980.825327708075,937.263311728443,821.960975388338,442.530779559628,557.35810799739,784.305882057936,517.267664290025,140.215515993874,2.07242844498061,345.687038130063,0,416.228308817351,209.997047368554,311.702037153166,423.59221897598,230.218242953751,259.241296022858,568.96643103399,527.055562665352,281.754175840029,472.813796037649,331.569056885476,764.761525239508,376.546556399739,516.81076797407,146.951243783273,1240.10101412683,1198.14940830426,708.416531649072,759.673487526689,1093.47280396499,1184.09322920838,833.0186710273
"25",253.440012698106,343.379276970166,668.219311958017,174.38540071742,852.185633132694,422.00023151784,790.203988112447,594.727598907545,418.027984795019,755.49604209262,362.871813038518,473.00832959482,627.205183291953,598.963461571674,705.468361034089,702.460854201271,727.250387609744,642.005238732465,829.76884348663,751.523062893514,63.5787040144981,62.7259616135913,164.55994379705,416.228308817351,0,604.412389104167,413.133422926053,470.160701047041,326.718143659542,288.420664837004,377.171857124419,422.036000297049,374.394302828245,312.197616245723,179.932132103998,618.118044004405,239.467853804734,43.2056449392323,81.3970332076634,1064.97851553624,1310.12007235789,610.245591700891,745.917211621218,912.951796953773,1419.05808323435,796.934155057042
"26",435.871131319456,838.136416412943,443.549339091323,315.688893876346,354.982902719894,443.691297959868,164.313715037321,471.032826968146,610.44209037393,937.772733048931,725.165557879743,701.83155961966,506.855148328013,532.923961126792,406.296078365867,410.089827834046,311.963748826595,292.104807422539,435.439984422025,322.469511063315,260.084165159438,317.992231114032,462.877634218384,209.997047368554,604.412389104167,0,119.335583418149,84.9133149699122,10.5207881097611,173.791049432782,264.470362806759,193.126730640702,202.231791629041,281.9769827862,287.874111124862,865.821963205748,452.146544911526,492.48833650953,402.572881652286,1321.2908887666,1522.80640519127,581.421561333845,796.477907029357,1257.93620234938,1508.7502260954,809.356168465246
"27",367.386046696872,918.37655106874,583.01615698717,660.943354024009,645.194607580107,836.254503250545,504.594434478677,654.819970792161,1278.09533280824,1650.04677280318,1405.38711034962,1211.51057300731,881.466511708462,934.94646923846,900.314002748051,820.170578547293,316.34363356809,545.670678656324,788.588661542372,558.78668322025,620.795047581996,242.620436053758,638.418607892747,311.702037153166,413.133422926053,119.335583418149,0,154.309453221598,10.5117916586411,2.43829912965786,38.7283146852951,49.4678950961269,4.80482544669276,177.326509070412,165.847003536214,1234.28530546441,771.645302318588,433.035985082298,188.012244355491,1044.89822814771,1247.2168342547,495.990660799696,636.873080095152,910.270206787785,1355.51600784271,649.37981749929
"28",328.857821416225,726.612500077233,281.426943254391,325.672821496599,359.242968950335,427.961257094938,307.091111993678,301.462331580943,1122.12201180259,1153.64442672044,883.628459208405,777.382820733054,689.90595265823,742.376161230361,603.103491721436,718.367612300875,299.22674627908,404.857564150549,550.710345366689,307.178004947316,507.378946270657,194.187640492368,732.177323761978,423.59221897598,470.160701047041,84.9133149699122,154.309453221598,0,12.4081829920737,4.61485468882432,285.189226300048,75.4925230803676,179.029760022827,150.533376498377,136.905355073836,999.574790670031,715.721865262729,550.737950607804,274.092877558807,912.125994168087,1209.72516768597,441.373238083463,559.395017887499,842.865957240258,1164.66176550086,533.102778154687
"29",270.741843475697,683.35242207248,229.409987878901,449.230929505369,345.915495659745,411.427116783506,315.853870605091,357.087530438428,906.656483649299,1134.33035056343,824.527996528999,844.61810295229,641.834438735408,785.639006950368,691.500419978142,644.677202074783,144.78782770635,405.524504990938,621.17148756671,380.063998365556,496.025138892372,134.597358935539,567.364279067247,230.218242953751,326.718143659542,10.5207881097611,10.5117916586411,12.4081829920737,0,171.069899538282,165.667257796736,101.010521906653,98.985976319039,210.879102885956,213.865013537772,1039.44668661794,628.795164452834,559.952657027936,258.318710370111,1121.45296560967,1240.55339672602,603.061184802963,780.994009141085,1069.78344877322,1397.6945116794,826.798396693261
"30",330.599169626655,807.366080061644,354.765034153301,510.421284821765,477.932924594672,477.597619067798,370.07024075202,357.230847504927,1109.53548820379,1321.32254222674,1014.49658152096,858.136400717464,774.249802582239,827.729760112238,692.032009645236,712.95386942107,380.587097889121,484.305366505132,624.044273896046,427.308287163972,579.102575574052,180.044419177127,529.066800244708,259.241296022858,288.420664837004,173.791049432782,2.43829912965786,4.61485468882432,171.069899538282,0,192.025840770751,5.03756784536634,86.4001807795981,60.0889153592994,216.187827355802,1080.32837065444,796.049762409596,333.69752524861,221.455646033218,1167.35123579094,1327.01819695102,432.800140174361,590.239080497711,1082.70221691718,1445.40725357557,791.054533214357
"31",585.1350070718,1250.41153940242,660.701531631275,715.819375329029,862.620190442434,749.59455010922,637.356753177271,693.411248689517,1146.36558943316,1498.67307158546,1351.31097144725,1095.9855706097,1009.12455282741,1122.98791334721,967.465080366095,982.026108471628,416.010642440901,612.988871720536,852.731223674618,681.728890022647,622.011524235739,435.79762809133,724.365795851293,568.96643103399,377.171857124419,264.470362806759,38.7283146852951,285.189226300048,165.667257796736,192.025840770751,0,161.635643073715,0.207362682580874,2.28098950838961,201.280501643167,1116.35737838022,730.670748573515,508.29221232116,301.031825682143,839.880247149164,1025.0633403066,329.358534065052,461.978483987988,850.99167026042,1205.98128250947,526.140822010466
"32",424.148700348161,946.636971171925,364.222894859443,573.428771053972,584.983957703452,487.05547977394,418.145354879649,366.688708211068,1156.35328078264,1582.93977743663,1009.38127342142,921.143886949671,839.277764727289,902.669617630871,789.378123071677,761.707812755286,354.77341114651,507.419827093103,727.304680860273,515.346013451935,651.140012487275,398.538713660086,691.070825277865,527.055562665352,422.036000297049,193.126730640702,49.4678950961269,75.4925230803676,101.010521906653,5.03756784536634,161.635643073715,0,0.351794401791433,0.930403615264183,198.412681864999,1143.33585688665,856.570102086006,592.898674474537,374.870325144102,943.731096024248,1089.88564475824,352.834102457967,471.479867236686,884.589882928232,1171.47095441744,561.168014675062
"33",348.556910200226,1103.47150316507,574.129249206723,642.114217527363,686.106300772098,732.403769758885,597.402586952195,612.036998196014,1244.40973366364,1630.28644476524,1197.21009320211,1194.02971484017,922.378204900453,975.858162430451,941.225695940043,852.451240607788,326.819036588552,624.250417721847,839.144925640787,649.462059149581,593.496474717631,212.672574740621,611.702719878386,281.754175840029,374.394302828245,202.231791629041,4.80482544669276,179.029760022827,98.985976319039,86.4001807795981,0.207362682580874,0.351794401791433,0,113.659345576564,246.765458482453,1192.46237604063,786.930692591664,502.339890229226,212.450320308266,916.717594687544,1128.5480893906,401.18687907542,519.832643854139,923.252327560591,1255.63641843344,558.16312239999
"34",451.411464708084,1045.02701530123,391.485659219365,669.912323821086,534.581761065952,514.318244133862,435.509441374171,393.951472570991,1125.11482112815,1482.08988997323,1060.15800355181,1074.73480230468,681.49381563916,745.562679656007,691.720504244229,647.918424485142,495.265668209768,575.829509778774,742.372229639451,535.437675194102,498.808415213489,347.025587889642,517.014660374244,472.813796037649,312.197616245723,281.9769827862,177.326509070412,150.533376498377,210.879102885956,60.0889153592994,2.28098950838961,0.930403615264183,113.659345576564,0,370.540649489671,1156.76737105587,709.419980268502,429.487274725474,287.660859126715,1017.37080305786,1339.47211158576,384.059658751736,729.564414590819,982.506786159189,1203.81352356416,666.391719127991
"35",532.076135627185,693.008218785701,597.574757016948,538.142621605498,656.702155309379,805.729418581876,721.689314680945,725.996538142459,811.555032775912,1099.57560479961,623.049360987169,933.72028679766,1055.04610218383,834.692919204137,1065.2727907889,1000.51347348282,713.209325087168,925.395531718305,1125.40290877399,872.173772051301,458.029568109344,226.333574000765,377.595380661246,331.569056885476,179.932132103998,287.874111124862,165.847003536214,136.905355073836,213.865013537772,216.187827355802,201.280501643167,198.412681864999,246.765458482453,370.540649489671,0,820.680613249893,638.785446730564,327.220813038884,119.571364486231,520.397717673328,686.693033236045,71.9932404423858,231.110440485918,467.734379292358,685.86286905922,200.298265639195
"36",380.214511217896,419.307867502357,439.098861597548,329.529338655578,391.422262425125,314.590441150417,354.798264384458,318.607033672693,135.692647417983,246.416379164548,180.511241676667,175.968897107739,360.503173636608,424.780572988285,443.214689458728,365.947478732386,571.374040161533,387.732833479094,425.789270459199,413.623002837338,257.674049246706,760.730004683612,424.2646481076,764.761525239508,618.118044004405,865.821963205748,1234.28530546441,999.574790670031,1039.44668661794,1080.32837065444,1116.35737838022,1143.33585688665,1192.46237604063,1156.76737105587,820.680613249893,0,111.822846165957,356.402622689829,756.579229125262,161.779667075244,558.119606524126,592.489244036477,544.127159738854,343.835030479741,659.82472265387,388.112908061187
"37",156.166391405897,111.565622216831,292.588605329386,157.366461790164,369.651443015318,78.7362711690102,230.945382677574,137.392137300628,62.4983829595467,416.551891163396,255.786728553187,112.838477208274,388.839884648184,496.297556624945,452.273448450076,428.058846489979,538.149219581039,199.299668901025,292.291477759263,225.895261813118,92.5839032988735,433.295047689383,147.571295620551,376.546556399739,239.467853804734,452.146544911526,771.645302318588,715.721865262729,628.795164452834,796.049762409596,730.670748573515,856.570102086006,786.930692591664,709.419980268502,638.785446730564,111.822846165957,0,71.3155929777912,328.662962823228,373.538475097558,745.355080032899,802.206438673697,993.447301947862,681.064335517107,868.76152745619,598.431135116884
"38",137.882042523678,256.655433047948,642.290335808784,142.714316403213,398.258818020817,369.086338877281,642.625271553666,386.554772708241,367.922093256175,509.298320033288,283.11349909409,347.798358356558,604.621961000224,462.202579165544,649.526822222643,595.165180317475,538.337173524574,514.401007004627,611.02294042055,512.76568063895,96.2536711711561,295.960474981985,16.6166562364448,516.81076797407,43.2056449392323,492.48833650953,433.035985082298,550.737950607804,559.952657027936,333.69752524861,508.29221232116,592.898674474537,502.339890229226,429.487274725474,327.220813038884,356.402622689829,71.3155929777912,0,110.269915624429,789.458142178701,1024.9693902452,748.502883940994,1122.70703760269,946.599871617488,1161.53250248308,1189.18990638761
"39",299.039467653816,510.033605302606,670.598199321557,326.633120924801,769.733933793844,572.469327619601,738.032869961488,679.484516428364,676.629741791161,868.213085116251,488.124070002419,648.591122725604,808.124747037761,682.629840918754,873.824632964681,815.592442070685,726.004302265736,732.38960006858,904.080248637154,744.776847727192,247.88750795914,25.4286391208303,204.423972184363,146.951243783273,81.3970332076634,402.572881652286,188.012244355491,274.092877558807,258.318710370111,221.455646033218,301.031825682143,374.870325144102,212.450320308266,287.660859126715,119.571364486231,756.579229125262,328.662962823228,110.269915624429,0,1136.03347905661,1375.95686994983,511.841054735751,676.306011874662,1123.69471910625,1426.4078488238,807.393950548925
"40",825.512671438733,776.504603143371,845.058329381202,719.004360951355,658.090719643616,622.855525520653,684.803001151318,601.738431640083,371.35655944946,420.706476816664,411.056290340458,504.226893866499,584.855159793247,698.177976770298,862.986441676285,789.745118378627,902.327566379688,721.298806713744,718.264898251361,935.916493505622,538.274811054361,1139.18379211249,875.702319185885,1240.10101412683,1064.97851553624,1321.2908887666,1044.89822814771,912.125994168087,1121.45296560967,1167.35123579094,839.880247149164,943.731096024248,916.717594687544,1017.37080305786,520.397717673328,161.779667075244,373.538475097558,789.458142178701,1136.03347905661,0,163.292413887889,412.729263602624,427.65991981622,6.2708730920823,212.456696194807,150.387336311816
"41",1105.47956846871,1057.55115900895,1311.64330132207,1004.57298962825,1093.20751373915,1069.88254175658,1113.54751722571,1023.95122888269,737.280507213349,965.814706580498,952.611539902828,742.709423503275,968.337401078946,1216.18493012445,1440.19477921401,1247.78566531678,1386.24962242522,1298.09551143058,1186.66363817488,1314.39549423664,1001.49862114115,1117.64867811346,985.158838884162,1198.14940830426,1310.12007235789,1522.80640519127,1247.2168342547,1209.72516768597,1240.55339672602,1327.01819695102,1025.0633403066,1089.88564475824,1128.5480893906,1339.47211158576,686.693033236045,558.119606524126,745.355080032899,1024.9693902452,1375.95686994983,163.292413887889,0,620.616618379636,840.385465174127,17.3095058036033,1.26269062071568,261.505759832021
